,Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
3517,3404,CA-2020-168739,29-05-2020,05-06-2020,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,2112,4,-52,0,COD
3518,6249,CA-2020-121580,29-05-2020,04-06-2020,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,113,3,2,0,COD
3519,6251,CA-2020-121580,29-05-2020,04-06-2020,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",120,1,3,0,Online
3520,3717,CA-2020-144568,29-05-2020,02-06-2020,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,122,5,1,0,COD
3521,371,CA-2020-104745,29-05-2020,04-06-2020,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,125,5,9,0,COD
3522,6248,CA-2020-121580,29-05-2020,04-06-2020,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,130,1,19,0,COD
3523,372,CA-2020-104745,29-05-2020,04-06-2020,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,Central,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,132,3,4,0,Online
3524,7412,CA-2020-121125,30-05-2020,03-06-2020,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,TEC-PH-10001619,Technology,Phones,LG G3,180,1,17,0,COD
3525,9513,CA-2020-142461,30-05-2020,03-06-2020,Second Class,KT-16480,Kean Thornton,Consumer,United States,Dallas,Texas,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",221,1,-6,0,COD
3526,6402,CA-2020-125472,30-05-2020,31-05-2020,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",276,2,33,0,COD
3527,6404,CA-2020-125472,30-05-2020,31-05-2020,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,1027,3,3,0,Online
3528,9687,CA-2020-116498,30-05-2020,03-06-2020,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,San Diego,California,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",2049,6,10,0,COD
3529,6403,CA-2020-125472,30-05-2020,31-05-2020,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,81,1,1,0,COD
3530,8811,CA-2020-120614,30-05-2020,04-06-2020,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",106,4,18,0,COD
3531,7414,CA-2020-121125,30-05-2020,03-06-2020,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,123,1,0,0,COD
3532,7413,CA-2020-121125,30-05-2020,03-06-2020,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,144,2,-3,0,COD
3533,9950,CA-2020-121559,01-06-2020,03-06-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,Central,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,118,3,15,0,Online
3534,4840,CA-2020-106831,01-06-2020,03-06-2020,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,East,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,192,4,-34,0,Online
3535,7801,CA-2020-157413,01-06-2020,06-06-2020,Standard Class,BW-11065,Barry Weirich,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",353,3,-77,0,Online
3536,9948,CA-2020-121559,01-06-2020,03-06-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,1956,6,539,0,COD
3537,9949,CA-2020-121559,01-06-2020,03-06-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2425,8,793,0,COD
3538,2288,US-2020-112928,01-06-2020,05-06-2020,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Toledo,Ohio,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",105,5,1,0,COD
3539,4838,CA-2020-106831,01-06-2020,03-06-2020,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",108,2,-2,0,COD
3540,4839,CA-2020-106831,01-06-2020,03-06-2020,First Class,FH-14350,Fred Harton,Consumer,United States,Dublin,Ohio,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,140,6,10,0,COD
3541,9952,CA-2020-121559,01-06-2020,03-06-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,149,2,8,0,COD
3542,9951,CA-2020-121559,01-06-2020,03-06-2020,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,143,1,14,0,COD
3543,7660,CA-2020-146493,01-06-2020,05-06-2020,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",140,5,25,0,COD
3544,3689,CA-2020-140760,02-06-2020,05-06-2020,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),120,6,7,0,COD
3545,1331,CA-2020-127705,02-06-2020,06-06-2020,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,95,1,0,0,COD
3546,4769,CA-2020-158883,02-06-2020,03-06-2020,Same Day,CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,110,4,9,0,COD
3547,7733,CA-2020-143294,02-06-2020,08-06-2020,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,144,2,3,0,COD
3548,1332,CA-2020-127705,02-06-2020,06-06-2020,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,124,2,2,0,Online
3549,3690,CA-2020-140760,02-06-2020,05-06-2020,Second Class,DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",146,5,15,0,Online
3550,6485,CA-2020-113908,03-06-2020,09-06-2020,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,111,6,36,0,COD
3551,9451,CA-2020-145506,03-06-2020,07-06-2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Spokane,Washington,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,150,9,5,0,Online
3552,6483,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,153,2,-4,0,Online
3553,6478,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,222,1,-2,0,Online
3554,6482,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,276,2,0,0,COD
3555,6484,CA-2020-113908,03-06-2020,09-06-2020,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",400,2,-115,0,Online
3556,6480,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,528,5,50,0,COD
3557,5926,CA-2020-150420,03-06-2020,08-06-2020,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1147,10,362,0,COD
3558,6126,CA-2020-145772,03-06-2020,07-06-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,100,2,5,1,Online
3559,6127,CA-2020-145772,03-06-2020,07-06-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,West,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,94,1,1,1,Online
3560,6479,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,101,3,5,0,Online
3561,6481,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",125,7,1,0,COD
3562,6476,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,93,3,-3,0,COD
3563,6477,CA-2020-140872,03-06-2020,10-06-2020,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,South,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",111,2,0,0,COD
3564,6486,CA-2020-113908,03-06-2020,09-06-2020,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New York City,New York,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,139,4,22,0,COD
3565,205,CA-2020-126382,03-06-2020,07-06-2020,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",137,7,9,0,COD
3566,6125,CA-2020-145772,03-06-2020,07-06-2020,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Los Angeles,California,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,156,5,8,1,Online
3567,5874,CA-2020-133095,04-06-2020,04-06-2020,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,South,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,140,7,54,0,Online
3568,5875,CA-2020-133095,04-06-2020,04-06-2020,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,South,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,115,3,4,0,COD
3569,1270,CA-2020-100426,04-06-2020,08-06-2020,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",125,2,5,0,Online
3570,2928,CA-2020-158106,04-06-2020,10-06-2020,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Apple Valley,Minnesota,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,118,3,2,0,Online
3571,3193,CA-2020-158953,04-06-2020,08-06-2020,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Missouri City,Texas,Central,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,115,7,-9,0,COD
3572,1090,CA-2020-158407,04-06-2020,10-06-2020,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,123,2,1,0,Online
3573,8518,CA-2020-149720,04-06-2020,07-06-2020,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,133,6,-17,0,COD
3574,1091,CA-2020-158407,04-06-2020,10-06-2020,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,South,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,161,2,25,0,COD
3575,3912,CA-2020-126788,05-06-2020,06-06-2020,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,Central,TEC-PH-10001619,Technology,Phones,LG G3,520,3,52,0,COD
3576,8514,CA-2020-141614,05-06-2020,09-06-2020,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Orlando,Florida,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,118,4,7,0,COD
3577,3854,US-2020-131849,06-06-2020,10-06-2020,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",110,1,2,0,Online
3578,3855,US-2020-131849,06-06-2020,10-06-2020,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,115,5,0,0,COD
3579,9647,US-2020-107979,08-06-2020,13-06-2020,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,West,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,102,2,-48,0,Online
3580,9645,US-2020-107979,08-06-2020,13-06-2020,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,127,7,12,0,Online
3581,668,CA-2020-132682,08-06-2020,10-06-2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,413,3,28,0,Online
3582,7815,US-2020-109316,08-06-2020,10-06-2020,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1510,2,140,0,COD
3583,262,US-2020-155299,08-06-2020,12-06-2020,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,99,2,-4,0,COD
3584,4820,CA-2020-117436,08-06-2020,14-06-2020,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Norwich,Connecticut,East,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,96,2,5,0,COD
3585,7506,US-2020-106579,08-06-2020,13-06-2020,Standard Class,BW-11200,Ben Wallace,Consumer,United States,Skokie,Illinois,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",134,4,-18,0,Online
3586,7816,US-2020-109316,08-06-2020,10-06-2020,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,146,2,-3,0,Online
3587,666,CA-2020-132682,08-06-2020,10-06-2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,151,3,2,0,Online
3588,9646,US-2020-107979,08-06-2020,13-06-2020,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,West,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,151,2,-8,0,COD
3589,667,CA-2020-132682,08-06-2020,10-06-2020,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,175,3,28,0,COD
3590,671,US-2020-106663,09-06-2020,13-06-2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",155,1,-71,0,COD
3591,5362,CA-2020-100951,09-06-2020,10-06-2020,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,753,5,54,0,Online
3592,670,US-2020-106663,09-06-2020,13-06-2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,113,3,-14,0,COD
3593,8148,US-2020-146822,09-06-2020,14-06-2020,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,South,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,147,4,23,0,COD
3594,672,US-2020-106663,09-06-2020,13-06-2020,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",124,8,11,0,COD
3595,5367,CA-2020-158071,10-06-2020,15-06-2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",126,3,7,0,COD
3596,644,CA-2020-106103,10-06-2020,15-06-2020,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,149,4,54,0,COD
3597,487,CA-2020-140963,10-06-2020,13-06-2020,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,318,5,17,1,COD
3598,486,CA-2020-140963,10-06-2020,13-06-2020,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,535,5,-30,1,COD
3599,4520,CA-2020-107167,10-06-2020,14-06-2020,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,Florida,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1382,8,84,0,COD
3600,7262,CA-2020-137001,10-06-2020,13-06-2020,Second Class,GZ-14545,George Zrebassa,Corporate,United States,Thousand Oaks,California,West,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",113,7,4,0,Cards
3601,5369,CA-2020-158071,10-06-2020,15-06-2020,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,125,1,3,0,COD
3602,5219,CA-2020-167080,10-06-2020,14-06-2020,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,East,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,102,5,4,0,COD
